kit_key,kit_name,kit_base_code,kit_language,kit_item_code,kit_url,item_order,item_code,in_index
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,9,F-227,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,10,F-234,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,11,P-36,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,12,P-56,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,13,P-57,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,14,P-40,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,15,P-55,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,16,P-15,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,17,F-13,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,18,P-83,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,19,P-86,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,20,B-28,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,21,P-50,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,22,P-90,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,23,P-51,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,24,P-21,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,25,P-32,yes
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,26,B-90,no
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,27,F-188,no
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,28,F-202,no
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,29,F-74,no
F-182,Accessibilities Kit,F-182,English,F-182,https://aaws.widen.net/content/f7uqexhkux/pdf/f-182_accessibility_kit_online.pdf,30,F-78,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,1,M-48I,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,2,MG-13,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,3,MG-16,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,4,MG-19,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,5,F-10,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,6,SMF-123,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,7,F-107,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,8,F-240,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,9,F-227,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,10,F-234,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,11,P-36,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,12,P-56,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,13,P-57,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,14,P-40,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,15,P-55,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,16,P-15,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,17,F-13,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,18,P-83,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,19,P-86,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,20,B-28,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,21,P-50,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,22,P-90,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,23,P-51,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,24,P-21,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,25,P-32,yes
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,26,B-90,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,27,F-188,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,28,F-202,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,29,F-74,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,30,F-78,no
F-182,Accessibilities Kit,F-182,Spanish,SF-182,https://aaws.widen.net/content/i2e3t96uk7/pdf/sf-182_accessibility_kit_digital_online.pdf,31,SMF-124,no
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,1,M-48I,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,2,MG-13,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,3,MG-16,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,4,MG-19,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,5,F-10,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,6,SMF-123,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,7,F-107,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,8,F-227,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,9,F-234,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,10,P-36,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,11,P-56,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,12,P-57,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,13,P-40,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,14,P-55,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,15,P-15,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,16,F-13,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,17,P-83,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,18,P-86,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,19,B-28,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,20,P-50,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,21,P-90,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,22,P-51,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,23,P-21,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,24,P-32,yes
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,25,B-90,no
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,26,F-188,no
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,27,F-202,no
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,28,F-74,no
F-182,Accessibilities Kit,F-182,French,FF-182,https://aaws.widen.net/content/irbmjm3pk3/pdf/ff-182_accessibility_kit_online.pdf,29,F-78,no
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,1,M-48I,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,2,MG-19,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,3,SMF-123,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,4,F-107,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,5,F-240,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,6,F-234,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,7,P-40,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,8,F-2,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,9,P-11,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,10,F-8,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,11,P-15,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,12,P-21,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,13,P-51,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,14,P-90,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,15,P-50,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,16,B-28,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,17,P-13,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,18,P-84,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,19,P-87,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,20,P-32,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,21,P-5,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,22,P-86,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,23,P-47,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,24,P-4,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,25,P-46,yes
F-227,Remote Communities Kit,F-227,English,F-227,https://aaws.widen.net/content/jmr9apapqs/pdf/f-227-remote_communities_resource_list_online.pdf,26,P-23,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,1,M-48I,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,2,MG-19,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,3,SMF-123,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,4,F-107,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,5,F-234,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,6,P-40,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,7,F-2,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,8,P-11,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,9,F-8,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,10,P-15,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,11,P-21,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,12,P-51,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,13,P-90,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,14,P-50,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,15,B-28,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,16,P-13,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,17,P-84,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,18,P-87,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,19,P-32,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,20,P-5,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,21,P-86,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,22,P-47,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,23,P-4,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,24,P-46,yes
F-227,Remote Communities Kit,F-227,Spanish,SF-227,https://aaws.widen.net/content/69s6sp654a/pdf/sf-227_remote_communities_resource_list_online.pdf,25,P-23,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,1,M-48I,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,2,MG-19,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,3,SMF-123,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,4,F-107,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,5,F-234,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,6,P-40,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,7,F-2,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,8,P-11,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,9,F-8,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,10,P-15,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,11,P-21,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,12,P-51,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,13,P-90,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,14,P-50,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,15,B-28,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,16,P-13,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,17,P-84,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,18,P-87,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,19,P-32,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,20,P-5,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,21,P-86,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,22,P-47,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,23,P-4,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,24,P-46,yes
F-227,Remote Communities Kit,F-227,French,FF-227,https://aaws.widen.net/content/su2zaswajl/pdf/ff-227_remote_communities_resource_list_online.pdf,25,P-23,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,1,B-16,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,2,B-14,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,3,B-25,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,4,B-26,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,5,B-27,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,6,B-28,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,7,P-56,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,8,P-57,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,9,P-36,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,10,F-2,yes
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,11,B-90,no
F-234,Cooperation with the Elder Community Resource,F-234,English,F-234,https://aaws.widen.net/content/6x7jmrg0vo/pdf/f-234_elder_community_resource_list_online.pdf,12,P-55,yes
